document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension
102,Who is the chief financial officer of the company which is the administrative borrower in the agreement?,jeffry r keyes,2,1,0
102,Who is the authorized signatory of the company which is the sole book runner in the agreement?,kathy r plisko,2,1,0
102,Who is the authorized signatory of the company which is the book runner in the agreement?,kathy r plisko,2,1,0
102,Who is the authorized signatory of the company which is the lender in the agreement?,kathy r plisko,2,1,0
102,Who is the authorized signatory of the company which is the arranger in the agreement?,kathy r plisko,2,1,0
102,Who is the authorized signatory of the company which is the administrative agent in the agreement?,kathy r plisko,2,1,0
116,Who is the managing director of the company which is the arranger in the agreement?,nicholas jordan,2,1,0
116,Who is the managing director of the company which is the administrative agent in the agreement?,nicholas jordan,2,1,0
116,Who is the managing director of the company which is the issuing lender in the agreement?,nicholas jordan,2,1,0
117,Who is the senior vice president of the company which is the syndication agent in the agreement?,michael snook,2,1,0
117,Who is the executive director of the company which is the issuing lender in the agreement?,lynn braun,2,1,0
117,Who is the executive director of the company which is the administrative agent in the agreement?,lynn braun,2,1,0
117,Who is the executive director of the company which is the bookrunner in the agreement?,lynn braun,2,1,0
117,Who is the executive director of the company which is the swing line lender in the agreement?,lynn braun,2,1,0
117,Who is the senior vice president of the company which is the agent in the agreement?,dawn mace moore,2,1,0
103,Who is the director of the company which is the borrowers in the agreement?,stephen sernett,2,1,0
103,Who is the associate counsel of the company which is the collateral agent in the agreement?,matthew trybula,2,1,0
16,Who is the senior managing directo of the company which is the term lender in the agreement?,christopher a arnold,2,1,0
16,Who is the senior managing director of the company which is the lender in the agreement?,christopher a arnold,2,1,0
16,Who is the senior managing director of the company which is the term agent in the agreement?,christopher a arnold,2,1,0
14,Who is the authorized person of the company which is the lender in the agreement?,todd dittmann,2,1,0
14,Who is the authorized person of the company which is the administrative agent in the agreement?,todd dittmann,2,1,0
14,Who is the chief financial officer of the company which is the borrower in the agreement?,james harris,2,1,0
28,Who is the president of the company which is the additional credit party in the agreement?,joseph ciaffoni,2,1,0
129,Who is the chief financial officer of the company which is the borrower in the agreement?,jeffrey glajch,2,1,0
129,Who is the authorized officer of the company which is the administrative agent in the agreement?,elizabeth a jordan,2,1,0
129,Who is the authorized officer of the company which is the issuing bank in the agreement?,elizabeth a jordan,2,1,0
