document_number,f1_score,edit_distance,cosine_similarity,llm_as_a_judge,num_questions
9,0.3110542807403295,0.7488544267496194,0.2969978274308841,4.0,32
17,0.614275315582505,0.44738645414495,0.589481469733217,3.6666666666666665,27
24,0.39293821551913843,0.6754310808298272,0.34609775409035803,3.2941176470588234,34
25,0.06303384990359781,0.8666517297570644,0.061903398371261506,2.2857142857142856,14
26,0.41374949783360565,0.5344763211890059,0.3814975543280689,2.6301369863013697,73
27,0.8268627923800338,0.3378199034081387,0.8461538461538465,4.384615384615385,13
30,0.173013098013098,0.8087460974911197,0.18585463208264769,3.4615384615384617,26
31,0.3576473201106875,0.7381461648988945,0.32624741547018593,3.488372093023256,43
43,0.20913682277318643,0.8318324511908102,0.2146829905264308,5.0,11
45,0.426618544853839,0.682320925545536,0.3931483868868365,4.45,20
47,0.4709693359830555,0.4607672140910372,0.45461575425114886,3.0943396226415096,53
49,0.12687723554640848,0.8362577646045403,0.10984641606716247,2.342857142857143,35
51,0.4065965500419282,0.7162382787735824,0.3704703787525761,4.333333333333333,21
52,0.7509306932383856,0.32138721018862443,0.7146585499982615,3.923076923076923,39
53,0.30477928504244295,0.793294746159572,0.32411739509866017,4.166666666666667,12
54,0.6644179350061703,0.41885087368280643,0.6369452551722253,3.7142857142857144,14
55,0.30529836249243125,0.7419650617002629,0.2721912192604837,2.8947368421052633,19
56,0.25692640692640695,0.6695315411433832,0.2603769347747577,2.0833333333333335,24
57,0.20616532160649806,0.801934414138849,0.19515536033419534,2.6964285714285716,56
58,0.17195397195397194,0.8017575714680295,0.15058140785623297,3.4,15
59,0.22840503462513032,0.8192675584912937,0.20271859530226644,2.4545454545454546,11
60,0.3497901645294693,0.7243388490978152,0.3164620300011427,3.5454545454545454,44
61,0.3110813630813631,0.7561386770777123,0.28666656463635837,3.4,25
62,0.6086020023728589,0.4560886080225336,0.6269318136707602,3.857142857142857,14
65,0.22996031746031748,0.6591000988898454,0.21642272913218827,1.6785714285714286,28
66,0.12787247474747473,0.7681789203443615,0.1113565502301562,1.675,40
67,0.26786420596946914,0.7564366909090207,0.23796806531796577,3.16,25
68,0.5065079365079366,0.36476192544417985,0.49936885470063697,3.911111111111111,45
69,0.5892368162391045,0.45869923593501544,0.5900825740034567,3.347826086956522,23
70,0.08748064443576904,0.9138593510235199,0.07544086155073841,1.8035714285714286,56
71,0.4896897973821051,0.7027033946548935,0.41137168533192053,3.5384615384615383,13
72,0.3008330789580789,0.7533579053859012,0.2812911246781611,3.2083333333333335,24
73,0.42943341380841377,0.5370606382329949,0.3976151320890353,2.75,48
74,0.4233883233883234,0.5930423952272396,0.4054758173534478,2.5405405405405403,37
75,0.6025132275132274,0.3968736788352316,0.6118458957247374,3.3333333333333335,18
76,0.40401820401820404,0.6896482733071934,0.3432058048656081,3.5454545454545454,11
77,0.3843315113535702,0.7132656737188802,0.34262860732490036,3.0833333333333335,24
78,0.8068860877684407,0.32715146521105826,0.8023223874007326,4.4375,16
79,0.21588260785128388,0.6943822675509173,0.20486032435074852,2.0588235294117645,68
80,0.3742508417508417,0.7049824358220017,0.33513948373259883,2.6333333333333333,30
81,0.08455387205387205,0.9246247470652581,0.08339823834371815,4.111111111111111,9
82,0.6612609612609612,0.3381414857236055,0.630221445017966,3.3333333333333335,39
83,0.2657099879785085,0.7624864507503278,0.24994102198199286,3.3983050847457625,118
84,0.26823648829359686,0.7470588044243366,0.2517408725297897,3.1604938271604937,81
85,0.3066141023473374,0.7431347955841386,0.26763546369079455,3.7796610169491527,59
86,0.33850257929205296,0.7547223493461364,0.29916221762455963,4.2631578947368425,19
87,0.3760251322751323,0.5715083680229364,0.36223422879651723,2.2916666666666665,24
88,0.4744603028550397,0.6926346712398658,0.41509544634166373,4.1,20
89,0.6647083075654504,0.46334814105781563,0.6311721655648203,3.5714285714285716,21
90,0.3253835146916908,0.5883485119253821,0.31806255663901295,2.2962962962962963,54
91,0.8633241758241759,0.10972617546388039,0.8528788444942357,4.714285714285714,14
92,0.3584777546346174,0.6670914865604154,0.2965856949380695,4.766666666666667,30
93,0.626890756302521,0.37709638532619894,0.6036840148662058,4.3,20
94,0.22179487179487178,0.7725560520508927,0.21360639148105243,1.6538461538461537,26
95,0.1255046557030141,0.8625289128005243,0.11439995175301412,2.0697674418604652,43
96,0.6837614237614237,0.17937340961202625,0.6749373429984508,4.177777777777778,45
97,0.5052504046110184,0.6259579219742452,0.4441866614849584,5.0,17
98,0.23372591460826755,0.8079310151528049,0.2242895291545105,3.1333333333333333,15
99,0.06650963862889729,0.825627942816943,0.06211093055400914,1.356164383561644,73
100,0.3116032937997894,0.6691950501943256,0.29507379180806503,2.234042553191489,47
101,0.058486967577876664,0.845560467936613,0.050097007846828065,1.3636363636363635,11
102,0.4006641793019502,0.4037061875467192,0.3949083209109672,3.3461538461538463,26
103,0.19698667046493135,0.8068570848673741,0.21489963915323385,2.891891891891892,37
104,0.28704062054886637,0.7548081506570956,0.26639621370746336,3.3275862068965516,58
105,0.5396216713616163,0.7224123167956942,0.4583852863011759,4.870967741935484,31
106,0.26967596837972485,0.7732575120274402,0.25735652349143295,3.2181818181818183,55
107,0.8511837050454303,0.20137589451629606,0.8544222951728263,4.609467455621302,169
108,0.21992364933541403,0.8341766532343995,0.25577467466746173,4.155555555555556,45
109,0.6541353383458647,0.34723584250510325,0.6215232749102986,3.3684210526315788,19
110,0.315186130557891,0.7338345459528186,0.29594661892869867,3.6808510638297873,47
111,0.34181314614751146,0.7244495529502075,0.3191161558268093,4.131578947368421,38
112,0.45128193178432413,0.6945631800271417,0.4111438774256824,4.7727272727272725,22
113,0.33631005805521036,0.7247618290816177,0.2913170451564864,3.789473684210526,19
114,0.3532601385542562,0.7125204117810937,0.3204001109183445,4.75,16
115,0.1953203091310508,0.8382721881165224,0.16159778446441864,4.294117647058823,17
116,0.7647058823529411,0.20091770723634722,0.7647058823529413,4.176470588235294,17
117,0.42946157156683473,0.666232776434074,0.3789705248179531,4.0,18
118,0.3516637096737222,0.6288574732462473,0.3189434145739499,2.1914893617021276,47
119,0.859090909090909,0.20660833689002703,0.9013094506282665,4.7272727272727275,11
120,0.6987935506397296,0.386887270847463,0.6623133040372412,3.789473684210526,57
121,0.3619601590460109,0.7346865986973731,0.33451410482625127,3.6984126984126986,63
122,0.5489579366105352,0.4352255894363849,0.526502622608209,3.0163934426229506,61
123,0.3645660607199069,0.7350305773125706,0.3310335493969275,3.641025641025641,39
124,0.7712018140589569,0.2290649412805827,0.7818589598816327,3.8214285714285716,28
125,0.8114583333333333,0.26563964258472267,0.7662592045773146,4.4375,16
126,0.2580840530182523,0.7714223320748828,0.23069829777665263,3.25,60
127,0.3036429382583229,0.7627433028561469,0.277338014919453,3.076923076923077,26
128,0.4675817109871614,0.6739694883680694,0.416638143087337,4.318181818181818,22
129,0.3630717820191504,0.7290489424323517,0.319678222056703,3.625,16
130,0.14080215419501133,0.8108414055813044,0.13509378436087144,1.8392857142857142,56
131,0.39590659991514515,0.711104602513041,0.3683813306625753,4.0,20
132,0.28930045729540715,0.7637765079122064,0.2457941343458033,4.517241379310345,29
133,0.35830662393162394,0.7366107646581453,0.3109874111766319,4.4375,16
134,0.34114774114774116,0.5978601865602976,0.3325833203786612,2.6666666666666665,18
135,0.2239574499126065,0.7691272047915848,0.20686567088495383,2.983050847457627,59
136,0.3058150467037935,0.8105276537105832,0.301187284239293,3.7857142857142856,14
137,0.24655031515325634,0.8065623779489457,0.27327694843621597,4.708333333333333,120
138,0.35709401709401706,0.6994338903809822,0.32976612137887173,4.133333333333334,15
139,0.27177312483434934,0.7341727871831282,0.24717202078061468,3.0,49
140,0.18378700977385187,0.8369983896966685,0.19957211395533458,2.5714285714285716,28
141,0.7604166666666666,0.23449820022197895,0.7560159814698912,3.9166666666666665,24
142,0.3146673587805054,0.7218451162263679,0.283093887186044,3.3012048192771086,83
143,0.22887606220939555,0.7522792076360936,0.19797868254882373,2.492063492063492,63
144,0.3356862213071363,0.7221288323841115,0.30895513849828615,4.333333333333333,27
145,0.1782568921748255,0.8226462045181278,0.1919697216718721,4.244897959183674,98
146,0.46969696969696967,0.44842630200573963,0.45719773527833163,3.0,11
147,0.35677453437515355,0.5558318082617615,0.33187385873650577,2.375,40
148,0.28439362569797355,0.7600462227901533,0.2662177737972185,3.108695652173913,46
149,0.2371549773596557,0.8481335800219617,0.2649679162935136,4.518518518518518,27
150,0.508739250973522,0.6650046882536755,0.4446046551365913,4.56,25
151,0.6302637721755369,0.3665143345929359,0.6023377283369356,3.3833333333333333,60
152,0.3666198488449128,0.7603199362222094,0.3244192952909132,3.6470588235294117,17
153,0.4637772277249807,0.6727879705083805,0.4185272288305169,4.428571428571429,28
154,0.44722222222222224,0.5012558510340793,0.4324128135197256,2.7222222222222223,18
155,0.5580357142857143,0.5205600529908866,0.563817869548267,3.111111111111111,36
156,0.33195762260996803,0.737809683016714,0.3010685042488808,3.4814814814814814,54
157,0.776057276057276,0.2940450853494332,0.7943370740316537,4.03030303030303,33
158,0.13333333333333333,0.7339181286549707,0.12019930924979183,1.7,10
159,0.43435987089833245,0.7370358600484546,0.37557552519105286,3.6923076923076925,13
160,0.3338888888888889,0.650833700956766,0.31987863555639,2.0,20
161,0.30476190476190473,0.59336678795766,0.2932101382506179,2.16,25
162,0.8269814335990807,0.22666779662317815,0.8150864773103126,4.235294117647059,34
163,0.3739464239464239,0.740072727217028,0.3210557594104044,2.9166666666666665,12
164,0.34392459392459396,0.7597431025568543,0.3244240764074001,3.966666666666667,30
165,0.7610485564449759,0.3498968543670487,0.7360746993044708,3.9130434782608696,46
166,0.5485405688604863,0.515200771927752,0.5455269900092534,3.9555555555555557,90
167,0.2902464202464202,0.795689470662058,0.2584455431800158,4.6,10
168,0.3599620295122025,0.7507266830988957,0.3382066183822114,3.0588235294117645,17
169,0.3722520708686716,0.6633761489023605,0.3794854581299109,3.090909090909091,33
170,0.4103561471603257,0.6806083230516718,0.3655946366388271,3.935483870967742,31
