Unnamed: 0,document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response,sum_values,f1_score,edit_distance,cosine_similarity,llm_as_a_judge
0,139,"who is the senior vice president but not chief financial officer, treasurer of the company where shivani agarwal is employed",jay a. brown,3,2,0,Jay A. Brown,5,1.0,0.0,1.0000000000000002,5
1,139,who is the vice president but not authorized signatory of the company where eric ridgway is employed,michael king,3,2,0,Bruce S. Borden,5,0.0,0.9285714285714286,0.0,1
2,139,who is the vice president but not authorized signatory of the company where lennie blakeslee is employed,michael king,3,2,0,Lennie Blakeslee,5,0.0,0.8125,0.0,1
3,139,who is the vice president but not authorized signatory of the company where michael vondriska is employed,michael king,3,2,0,Michael Vondriska,5,0.5,0.47058823529411764,0.33609692727625756,1
4,139,who is the vice president but not authorized signatory of the company where ronnie glenn is employed,michael king,3,2,0,Ronnie Glenn,5,0.0,0.8333333333333334,0.0,1
10,166,who is the head of loan syndications of the company which is the bookrunners but not the lead arrangers in the agreement,carl roberts,3,2,0,Not found,5,0.0,0.8333333333333334,0.0,1
11,166,who is the head of loan syndications of the company which is the lender but not the lead arrangers in the agreement,carl roberts,3,2,0,Not found,5,0.0,0.8333333333333334,0.0,1
12,166,who is the head of loan syndications of the company which is the lender but not the bookrunners in the agreement,carl roberts,3,2,0,Not found,5,0.0,0.8333333333333334,0.0,1
13,166,who is the assistant vice presiden of the company which is the lender but not the bookrunners in the agreement,mark pope,3,2,0,Not found,5,0.0,0.8888888888888888,0.0,1
14,166,who is the svp credit administration of the company which is the lender but not the bookrunners in the agreement,r. srinivasa sekaran,3,2,0,Not found,5,0.0,0.8947368421052632,0.0,1
15,166,who is the general manager of the company which is the lender but not the bookrunners in the agreement,suguru hattori,3,2,0,Not found,5,0.0,0.9285714285714286,0.0,1
16,166,who is the chief executive of the company which is the lender but not the lead arrangers in the agreement,rachit bhatia,3,2,0,Not found,5,0.0,0.8461538461538461,0.0,1
17,166,who is the head cbo of the company which is the lender but not the lead arrangers in the agreement,sandeep patnaik,3,2,0,Not found,5,0.0,0.8,0.0,1
18,166,who is the chief executive of the company which is the lender but not the bookrunners in the agreement,rachit bhatia,3,2,0,Not found,5,0.0,0.8461538461538461,0.0,1
