document_number,f1_score,edit_distance,cosine_similarity,llm_as_a_judge,num_questions
9,0.7927827380952381,0.215964879352573,0.774527941362889,4.09375,32
17,0.20815596894028265,0.6705823939328123,0.20299101594229138,1.9259259259259258,27
25,0.75,0.15047178559836788,0.7516812054930259,4.5,14
43,0.18181818181818182,0.08181818181818182,0.18181818181818182,4.181818181818182,11
45,0.9126318126318127,0.15460923944476576,0.9145991135585098,4.95,20
47,0.553248527277384,0.41607905982905985,0.5459552608238353,3.2641509433962264,53
51,0.7891156462585035,0.38881131056877893,0.7890399994298818,4.142857142857143,21
60,0.7966269841269842,0.23087820749568683,0.7758966410087957,3.7954545454545454,44
65,0.10714285714285714,0.7411482548966533,0.10714285714285714,1.4285714285714286,28
66,0.05714285714285714,0.8007127815969094,0.05485785850421454,1.175,40
