document_number,f1_score,edit_distance,cosine_similarity,llm_as_a_judge,num_questions
9,0.5276695526695526,0.41823361823361827,0.5149863369961333,3.2142857142857144,42
17,0.0,0.8823529411764706,0.0,1.0,2
24,0.4970484061393152,0.425002536581484,0.4981689560513034,2.9545454545454546,22
25,0.6133333333333333,0.4454510259388308,0.6429094937430359,3.2,5
26,0.32178866331408706,0.6490603948039676,0.3142369058107889,2.135593220338983,59
27,0.7647058823529411,0.2126453971419076,0.7647058823529413,4.0588235294117645,17
31,0.35463659147869675,0.5798547072245294,0.3781792532943332,2.1538461538461537,26
45,0.8636363636363636,0.12462121212121212,0.8636363636363638,4.409090909090909,22
47,0.43912483912483913,0.5581203429182776,0.4345737773466106,3.081081081081081,37
49,0.5,0.40714285714285714,0.5000000000000001,3.0,8
51,0.8435897435897436,0.190364782276547,0.8396796614472251,4.230769230769231,13
52,0.7818930041152263,0.21377509832326544,0.7751128859670227,4.074074074074074,27
53,0.9263157894736843,0.0739612188365651,0.9356060279197115,4.7368421052631575,19
54,0.39999999999999997,0.4634459210040605,0.3767592785093772,2.6666666666666665,6
55,0.20833333333333331,0.6852104786422578,0.19746733394220825,1.75,8
56,0.5843537414965986,0.3898496240601504,0.5620553292629719,3.2857142857142856,14
57,0.16,0.7873662366831425,0.1792466000739257,1.7076923076923076,65
58,0.6666666666666666,0.3651785714285714,0.6542483816482381,3.7142857142857144,7
59,0.5375,0.5412660256410257,0.4688987859145863,3.0,4
60,0.18586291387479761,0.6857809787618551,0.14525527838916427,1.7386363636363635,88
61,0.4194078947368421,0.4779054595243301,0.4150612562633393,2.65625,32
62,0.8466666666666667,0.15221889055472265,0.8289035938143942,4.5,10
65,0.09720496894409938,0.8225742139301843,0.09791909190941499,1.326086956521739,46
66,0.07956600361663653,0.8006380498029327,0.07689103491064461,1.3164556962025316,79
67,0.2903540903540903,0.6499899044225201,0.3083440401009279,2.8461538461538463,13
68,0.21735348472190577,0.7237063248927408,0.21978559624122213,3.2222222222222223,18
69,0.5416666666666666,0.4878472222222222,0.5199346678844166,3.0,8
70,0.5625,0.41933876811594206,0.5514008818834525,3.125,8
71,0.9466666666666667,0.06463560334528076,0.9289035938143941,4.7,10
72,0.7531179138321995,0.24966806958676876,0.7300806549361752,4.095238095238095,21
73,0.14285714285714285,0.7614126990266465,0.14285714285714288,1.5714285714285714,28
74,0.26666666666666666,0.5978413848078558,0.23907238451078291,2.217391304347826,23
75,0.625,0.3229166666666667,0.6250000000000001,3.5,8
76,0.9666666666666667,0.042499999999999996,0.9565995938636848,4.8,15
77,0.697953216374269,0.16153109720487216,0.6406236167894119,4.605263157894737,38
78,0.8333333333333334,0.15,0.8333333333333335,4.333333333333333,6
79,0.04731457800511509,0.797123636741172,0.0423944151643329,1.2352941176470589,34
80,0.9293981481481483,0.09297771527966026,0.9423620814234069,4.625,24
82,0.4090785101423399,0.5051750955477644,0.38210002826718686,2.4893617021276597,47
83,0.23721359720420165,0.6473472604604801,0.23291843513011104,1.9029126213592233,103
84,0.06231684981684982,0.8217181272736238,0.057831784051310904,1.1794871794871795,78
85,0.8933333333333333,0.09247181964573269,0.890309908886876,4.6,30
86,0.8188034188034188,0.1995970695970696,0.8223475407306148,4.333333333333333,15
87,0.3208333333333333,0.598895941304997,0.3079738671537666,2.25,20
88,0.8315789473684211,0.1584598503336197,0.829235496811661,4.315789473684211,19
89,0.05208333333333333,0.7486722529921059,0.04936683348555206,1.15625,32
90,0.6061370281765018,0.37107852549622,0.6056286827423584,3.46875,32
91,0.8304119369908843,0.20347147924141457,0.7772958032107318,4.857142857142857,21
92,0.9,0.08,0.9000000000000001,4.4,10
93,1.0,0.0,1.0,5.0,1
94,0.5295518207282913,0.49029302348939025,0.5409221022811886,3.1470588235294117,34
95,0.29505984211866565,0.6560538206487027,0.244203246394111,2.3529411764705883,17
96,0.42000000000000004,0.24515548156852507,0.41302778355281317,3.8,20
97,0.676923076923077,0.30512820512820515,0.6699459435850982,3.769230769230769,13
98,0.3333333333333333,0.6360544217687075,0.307096965972633,1.6666666666666667,3
99,0.026661573720397253,0.888941118598644,0.017133817155077606,1.05,40
100,0.38285714285714284,0.48573506831929886,0.37887301917303606,2.6,35
101,0.7815126050420168,0.20994208494208497,0.7770392843309081,4.285714285714286,7
102,0.351010101010101,0.5802893497824662,0.3357645906718041,2.25,12
103,0.0625,0.8831421029950441,0.056179552065497775,1.125,8
104,0.8333333333333333,0.1794665799316962,0.7987177516101661,4.2727272727272725,11
105,1.0,0.0,1.0000000000000002,5.0,4
106,0.16063492063492063,0.730169662877468,0.1627821206198927,1.7714285714285714,35
107,0.1871604938271605,0.6930036673463904,0.18594135477201804,1.7222222222222223,90
108,0.8808080808080807,0.15272596843615496,0.8686116725374434,4.466666666666667,15
109,0.887218045112782,0.13523809523809524,0.8798321969180561,4.578947368421052,19
110,0.03703703703703704,0.8146576553439299,0.03473458305096269,1.1111111111111112,18
111,0.729319955406912,0.2555010297157698,0.722044939122169,3.9130434782608696,23
112,0.8371428571428572,0.23327176281140477,0.8120504321673894,4.3,10
113,0.7777777777777778,0.20126095144518136,0.777777777777778,4.111111111111111,9
114,0.6666666666666666,0.26666666666666666,0.6666666666666669,3.6666666666666665,3
115,0.6451612903225806,0.282248632333522,0.6451612903225807,3.5806451612903225,31
116,0.6124183006535948,0.3303580790605012,0.5812379253791583,3.588235294117647,17
117,0.8803418803418803,0.11397748592870544,0.8777202034578605,4.384615384615385,13
118,0.013729977116704805,0.8602524350776419,0.013234633548803519,1.2105263157894737,19
119,1.0,0.0,1.0000000000000002,5.0,5
120,0.0,0.8656214886900245,0.0,1.0,27
121,0.3537214247740563,0.5656864736725223,0.3407585045464357,2.3157894736842106,57
122,0.24151732377538832,0.6416117881112806,0.2288247547286812,1.8387096774193548,31
123,0.5907936507936509,0.39731004289827815,0.5714895843273669,3.3333333333333335,30
124,0.4577441077441078,0.3350289821780568,0.6402894471862298,3.8333333333333335,24
125,0.9722222222222222,0.044444444444444446,0.9649782226281389,4.833333333333333,12
126,0.26997860962566844,0.4374843946674109,0.2574545413760925,3.4,50
127,0.7108225108225108,0.37586237639429126,0.6629746790120167,4.045454545454546,22
128,0.4111111111111111,0.528853115695221,0.39901013164898513,2.6,10
129,0.9583333333333334,0.08558558558558559,0.9428288201721821,5.0,6
130,0.2896883896883897,0.6744698423256622,0.27601092171962793,2.189189189189189,37
131,0.9,0.33687943262411346,0.8623591041309957,4.5,4
