document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension
17,what are the roles of exgen renewables iv llc in the agreement,"grantor, borrower",1,0,1
17,what are the roles of morgan stanley senior funding inc in the agreement,"bookrunner, lead arranger",1,0,1
17,what are the roles of wilmington trust national association in the agreement,"depositary bank, collateral agent",1,0,1
17,what companies are the grantor in the agreement,"solgen holding llc, exelon avsr holding llc, exgen renewables iv llc, constellation dco albany power holdings llc",1,0,1
17,what is the role in the agreement of the company associated with 10 south dearborn street 49thfloor chicago il 60603,holding,2,0,0
17,what is the chief executive office office of exgen renewables holdings llc,10 south dearborn street 49thfloor chicago il 60603,2,0,0
17,what is the chief executive office office of exgen renewables iv holding llc,10 south dearborn street 49thfloor chicago il 60603,2,0,0
102,what are the positions of jeffry r keyes,"president, chief financial officer",1,0,1
102,what are the roles of digirad corporation in the agreement,"borrowers, administrative borrower",1,0,1
102,what are the roles of wells fargo bank national association in the agreement,"agent, lender, runner, arranger",1,0,1
102,what companies are the borrowers in the agreement,"dms imaging inc, telerhythmics llc, digirad corporation, md office solutions, dms health technologies inc, digirad imaging solutions inc, project rendezvous holding corporation",1,0,1
102,in what organizations does jeffry r keyes work,"dms imaging inc, telerhythmics llc, digirad corporation, md office solutions, dms health technologies inc, digirad imaging solutions inc, project rendezvous holding corporation",1,0,1
102,what is the position held by both adam finerman and katherine bell,esq,1,1,0
102,who is the chief financial officer of digirad imaging solutions inc,jeffry r keyes,2,0,0
102,who is the president of digirad imaging solutions inc,jeffry r keyes,2,0,0
102,who is the chief financial officer of dms health technologies inc,jeffry r keyes,2,0,0
102,who is the president of dms health technologies inc,jeffry r keyes,2,0,0
102,who is the chief financial officer of dms imaging inc,jeffry r keyes,2,0,0
102,who is the president of dms imaging inc,jeffry r keyes,2,0,0
102,who is the chief financial officer of md office solutions,jeffry r keyes,2,0,0
102,who is the president of md office solutions,jeffry r keyes,2,0,0
102,who is the chief financial officer of project rendezvous holding corporation,jeffry r keyes,2,0,0
102,who is the president of project rendezvous holding corporation,jeffry r keyes,2,0,0
102,who is the chief financial officer of telerhythmics llc,jeffry r keyes,2,0,0
102,who is the president of telerhythmics llc,jeffry r keyes,2,0,0
102,who is the chief financial officer of digirad corporation,jeffry r keyes,2,0,0
