document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension
12,"Who are both Directors and Managing Directors of UNICREDIT BANK AG, NEW YORK BRANCH,?","J. Casey Cosgrove, Jack Lonker, Luca Balestra, Thilo Huber, Thomas Foley",2,1,1
148,Who are both Directors and Vice Presidents of BANK OF AMERICA?,"Craig Malloy, Jonathan Eady, Karim Remtoula, Katherine Bass, Liliana Claar, Meng Zhang, Mukesh Singh, Rumesha Ahmed, Todd Kennedy, Will Hicks",2,1,1
83,"Who are both Chief Financial Officers and Senior Vice Presidents of WESTERN DIGITAL TECHNOLOGIES, INC?","Andrew Hietala, Michael Dixon, Michael Ray, Rita E. Dillon, Steve Levi, Steve Ryan, Tim Leyden, Timothy Leyden",2,1,1
142,"Who are both Directors and Managing Directors of CANADIAN IMPERIAL BANK OFCOMMERCE, NEW YORK BRANCH?","Anar Ramji, Brian L. Banke, Gordon Yip, James Campbell, James D. Weinstein, Jeff Ferrell, John S. McGill, Michael Linder, Michael Zeller, Ming K. Chu, Randy Geislinger, Rob MacKinnon",2,1,1
90,Who are both Directors and Managing Directors of ING BANK N.V.?,"Annie Chung, Barry Fehily, Brad Matthews, Clement Yu, Kaye Ea, Kevin D. Higgins, Michael Pearce, Ming K. Chu, Mukesh Singh, Sean Hassett, Todd Grossnickle",2,1,1
84,Who are both General Managers and VPs of E.SUN COMMERCIAL BANK?,"Edward Chen, Li Hua Huang",2,1,1
123,Who are both Directors and Vice Presidents of ING Bank N.V?,"Andrew Payne, Brandon K. Fiddler, Gene R. Riego De Dios, Ravneet Mumick, Sean Hassett, Shaun Hawley",2,1,1
23,"Who are both Directors and Managing Directors of DEUTSCHE BANK AG, NEW YORK BRANCH,?","Andrew Sidford, Jeremy Eisman, Jordan Kanis, Kyle Hatze, Michael Agrimis, Myra Martinez",2,1,1
120,Who are both Senior Vice Presidents and Vice Presidents of BANK HAPOALIM B.M?,"Charles McLaughlin, Cheryl Sneor, Curt Steiner, Greg Conner, James P. Surless, Lori Chambers, Mark A. Edwards, Rory Desmond",2,1,1
26,Who are both Corporate Secretarys and Treasurers of BRISTOL-MEYERS SQUIBB COMPANY?,"Jeffrey Galik, Katherine Kelly, Katherine.kelly, jeffrey.galik",2,1,1
