document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension
17,What are the roles of exgen renewables iv llc in the agreement?,"borrower, grantor, pledgor",1,0,1
17,What are the roles of morgan stanley senior funding inc in the agreement?,"arranger, bookrunner, documentation agent, lead arranger, lead bookrunner, syndication agent",1,0,1
17,What are the roles of wilmington trust national association in the agreement?,"collateral agent, collateral wilmington trust national association agent, depositary bank",1,0,1
102,What are the roles of digirad corporation in the agreement?,"administrative borrower, borrower, borrowers",1,0,1
102,What are the roles of wells fargo bank national association in the agreement?,"administrative agent, agent, arranger, book runner, lender, runner, sole book runner, sole lead arranger",1,0,1
116,What are the roles of cibc bank usa in the agreement?,"administrative agent, agent, arranger, issuing lender, lender",1,0,1
117,What are the roles of bofa securities inc in the agreement?,"bookrunner, joint bookrunner",1,0,1
117,What are the roles of wells fargo securities llc in the agreement?,"arranger, joint lead arranger",1,0,1
117,What are the roles of bank of america na in the agreement?,"agent, lender, syndication agent",1,0,1
117,What are the roles of jpmorgan chase bank na in the agreement?,"administrative agent, agent, arranger, bookrunner, issuing lender, joint bookrunner, joint lead arranger, lender, swing line lender, syndication agent",1,0,1
117,What are the roles of wells fargo bank national association in the agreement?,"agent, lender, syndication agent",1,0,1
103,What are the roles of botticelli llc in the agreement?,"administrative agent, agent, collateral agent, lender",1,0,1
103,What are the roles of cortland capital market services llc in the agreement?,"administrative agent, agent, collateral agent",1,0,1
16,What are the roles of crystal financial spv llc in the agreement?,"lender, term lender",1,0,1
16,What are the roles of crystal financial llc in the agreement?,"lender, term agent, term lender",1,0,1
28,What are the roles of pharmakon management i llc in the agreement?,"general partner, partner",1,0,1
28,What are the roles of akin gump strauss hauer and feld llp in the agreement?,"agent, collateral agent, lender",1,0,1
28,What are the roles of pharmakon advisors lp in the agreement?,"agent, collateral agent, investment manager, lender",1,0,1
28,What are the roles of collegium securities corporation in the agreement?,"additional credit party, credit party",1,0,1
28,What are the roles of biopharma credit plc in the agreement?,"agent, collateral agent, lender",1,0,1
129,What are the roles of jp morgan securities llc in the agreement?,"arranger, bookrunner, lead arranger",1,0,1
129,What are the roles of jpmorgan chase bank na in the agreement?,"administrative agent, agent, issuing bank",1,0,1
101,What are the roles of texas capital bank national association in the agreement?,"administrative agent, agent, arranger, l c issuer, lender, runner, sole book runner, sole lead arranger",1,0,1
100,What are the roles of bank of the west fifth third bank in the agreement?,"administrative agent, agent",1,0,1
100,What are the roles of jpmorgan chase bank na in the agreement?,"administrative agent, agent",1,0,1
100,What are the roles of mufg union bank na in the agreement?,"administrative agent, agent",1,0,1
100,What are the roles of wells fargo securities llc in the agreement?,"arranger, bookrunner, sole bookrunner, sole lead arranger",1,0,1
100,What are the roles of bank of the west in the agreement?,"issuing lender, lender, swingline lender",1,0,1
100,What are the roles of bbva compass in the agreement?,"issuing lender, lender, swingline lender",1,0,1
100,What are the roles of citizens bank national association in the agreement?,"issuing lender, lender, swingline lender",1,0,1
100,What are the roles of comerica bank in the agreement?,"issuing lender, lender, swingline lender",1,0,1
100,What are the roles of east west bank in the agreement?,"issuing lender, lender, swingline lender",1,0,1
100,What are the roles of fifth third bank in the agreement?,"issuing lender, lender, swingline lender",1,0,1
100,What are the roles of hsbc bank usa in the agreement?,"issuing lender, lender, swingline lender",1,0,1
100,What are the roles of jpmorgan chase bank in the agreement?,"issuing lender, lender, swingline lender",1,0,1
100,What are the roles of mufg union bank in the agreement?,"issuing lender, lender, swingline lender",1,0,1
100,What are the roles of suntrust bank in the agreement?,"administrative agent, agent, issuing lender, lender, swingline lender",1,0,1
100,What are the roles of wells fargo bank national association in the agreement?,"administrative agent, agent, issuing lender, lender, swingline lender",1,0,1
114,What are the roles of midcap financial trust in the agreement?,"agent, lender",1,0,1
114,What are the roles of moduslink corporation in the agreement?,"borrower, borrowers",1,0,1
