document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension
102,In what organizations does jeffry r keyes work?,"digirad corporation, digirad imaging solutions inc, dms health technologies inc, dms imaging inc, md office solutions, project rendezvous holding corporation, telerhythmics llc",1,0,1
103,In what organizations does stuart brown work?,"claires holding gmbh, claires holdings sà rl, claires switzerland gmbh",1,0,1
103,In what organizations does scott huckins work?,"claires accessories spain sl, claires accessories uk ltd, claires european distribution limited, claires european services limited, claires fashion property corp, claires france sas, claires germany gmbh, claires gibraltar intermediate holdings limited, csi luxembourg sa rl",1,0,1
16,In what organizations does christopher a arnold work?,"crystal financial llc, crystal financial spv llc",1,0,1
16,In what organizations does ian w estus work?,"standard diversified opportunities inc, standard outdoor llc, standard outdoor southeast i llc, standard outdoor southeast ii llc, standard outdoor southwest llc",1,0,1
14,In what organizations does todd dittmann work?,"ag energy funding llc, angelo gordon energy servicer llc",1,0,1
28,In what organizations does joseph ciaffoni work?,"collegium pharmaceutical inc, collegium securities corporation",1,0,1
28,In what organizations does pedro gonzalez de cosio work?,"biopharma credit investments v master lp, biopharma credit plc",1,0,1
129,In what organizations does jeffrey glajch work?,"ghm acquisition corp, graham corporation",1,0,1
115,In what organizations does melanie housey hart work?,"alliance trading inc, cypress inc, poolfx supply llc, scp international inc",1,0,1
115,In what organizations does jennifer m neil work?,"horizon distributors inc, pool corporation, pool development llc, scp distributors llc, superior pool products llc",1,0,1
114,In what organizations does peter feret work?,"moduslink corporation, saleslink mexico holding corp, sol holdings inc",1,0,1
39,In what organizations does rosscwilkin work?,"dunkirkspecialtysteelllc, northjacksonspecialtysteel llc, universalstainlessandalloy productsinc",1,0,1
139,In what organizations does michael king work?,"morgan stanley bank na, morgan stanley senior funding inc",1,0,1
111,In what organizations does jennifer miu work?,"enstar holdings us llc, enstar us inc",1,0,1
107,In what organizations does paul mcfeeters work?,"easylink services international corporation, easylink services usa inc, gxs group inc, gxs holdings inc, gxs inc, gxs international inc, gxs investments inc, gxs worldwide inc, ocelot merger sub inc, open text canada ltd, open text corporation, open text holdings inc, open text inc, open text ulc, open text usa inc, vignette partnership lp, xpedite systems llc",1,0,1
113,In what organizations does sonja k mcclelland work?,"hurco bv, hurco companies inc, hurco international holdings inc, hurco international inc, machinery sales co llc, milltronics usa inc",1,0,1
106,In what organizations does clint c freeland work?,"dynegy gas investments holdings llc, dynegy power llc",1,0,1
48,In what organizations does chris kaitson work?,"enbridge energy partners lp, enbridge us inc",1,0,1
149,In what organizations does michelle handy work?,"feac agent llc, first eagle alternative capital bdc inc, first eagle direct lending fund iv llc, first eagle direct lending iv co invest llc, first eagle direct lending levered fund iv spv llc, first eagle direct lending v a llc, first eagle direct lending v b spv llc, first eagle direct lending v c scsp",1,0,1
49,In what organizations does peter kim work?,"hc acquisition holdingsinc, hudson clothing holdingsinc, hudson clothing llc",1,0,1
49,In what organizations does hamish sandhu work?,"dbg holdings subsidiary inc, dbg subsidiary inc, differential brands group inc, innovo west salesinc",1,0,1
49,In what organizations does suzanne grosso work?,"tcw asset management company, tcw direct lending llc, tcw direct lending strategic ventures llc, west virginia direct lending llc",1,0,1
49,In what organizations does michael buckley work?,"marco brunelli ip llc, rg parent llc, rgh group llc, robert graham designs llc, robert graham holdings llc, robert graham retail llc",1,0,1
162,In what organizations does henricus reindert petrus pollmann work?,"nabors global holdings limited, nabors lux 2, nabors lux finance 1",1,0,1
162,In what organizations does mark d andrews work?,"nabors holdings ltd, nabors industries ltd, nabors international management limited",1,0,1
162,In what organizations does michael rasmuson work?,"nabors alaska drilling inc, nabors drilling holdings inc, nabors drilling technologies usa, nabors industries inc",1,0,1
66,In what organizations does ronnie glenn work?,"bank of america na, barclays bank plc",1,0,1
99,In what organizations does doug couvillion work?,"cbocs supply inc, cbocs texas llc",1,0,1
99,In what organizations does nick flanagan work?,"cbocs pennsylvania llc, cbocs west inc",1,0,1
167,In what organizations does don r madison work?,"powell electrical systems inc, powell industries inc, powell industries international inc, transdyn inc",1,0,1
166,In what organizations does chirag shah work?,"4260848 canada inc, 4260856 canada inc, 8018227 canada inc, av metals inc, novelis acquisitions llc, novelis ag, novelis aluminium holding unlimited company, novelis corporation, novelis deutschland gmbh, novelis do brasil ltda, novelis europe holdings limited, novelis global employment organization inc, novelis holdings inc, novelis inc, novelis mea ltd, novelis pae sas, novelis services limited, novelis sheet ingot gmbh, novelis south america holdings llc, novelis switzerland sa, novelis uk ltd",1,0,1
67,In what organizations does dennis m lanfear work?,"coherus biosciences inc, coherus intermediate corp",1,0,1
67,In what organizations does pedro gonzalez de cosio work?,"biopharma credit plc, biopharmacreditinvestmentsvmasterlp, bpcr limited partnership",1,0,1
73,In what organizations does thomas e carter work?,"nexstar broadcasting inc, nexstar media group inc",1,0,1
9,In what organizations does mark e newman work?,"haverhill cogeneration company llc, haverhill coke company llc, middletown coke company llc, suncoke energy partners lp",1,0,1
158,In what organizations does barrett garrison work?,"digital turbine usa inc, mobile posse inc",1,0,1
159,In what organizations does cory e gilbert work?,"msc income fund inc, msif funding llc",1,0,1
159,In what organizations does james greenfield work?,"jpmorgan chase bank, jpmorgan chase bank national association",1,0,1
70,In what organizations does richard butt work?,"grec entity holdco llc, greenbacker renewable energy company llc, greenbacker renewable energy corporation",1,0,1
58,In what organizations does dennis m lanfear work?,"coherus biosciences inc, coherus intermediate corp",1,0,1
58,In what organizations does clarke b futch work?,"hcr collateral management llc, hcr molag fund lp, hcrp overflow fund lp, healthcare royalty partners iii lp",1,0,1
55,In what organizations does j larry sorsby work?,"hovnanian enterprises inc, k hovnanian enterprises inc",1,0,1
69,In what organizations does michael shustek work?,"mvp acquisitions llc, mvp merger sub llc, mvp milwaukee wells llc, mvp raider park garage llc, mvp real estate holdings llc, mvp reit ii operating partnership lp, the parking reit inc",1,0,1
82,In what organizations does john l healy work?,"perkinelmer health sciences inc, wallac oy",1,0,1
140,In what organizations does demetrios tserpelis work?,"airopco 1et bermuda ltd, airopco 1jt bermuda ltd, fortress worldwide transportation and infrastructure general partnership, wwtai airopco 1 bermuda ltd, wwtai finance ltd",1,0,1
140,In what organizations does sean mckinley work?,"airopco i sd ireland dac, airopco ii ko ireland dac, airopco ii me ireland dac, wwtai airopco bpa ireland limited, wwtai airopco ii dac",1,0,1
154,In what organizations does liyuan woo work?,"edge systems intermediate llc, edge systems llc, the hydrafacial company mexico holdings llc",1,0,1
155,In what organizations does harry chung work?,"whitehawk capital partners lp, whitehawk finance llc",1,0,1
155,In what organizations does michael r pope work?,"boxlight corporation, eosedu llc",1,0,1
155,In what organizations does patrick foley work?,"boxlight group limited, clevertouch bv, sahara holdings limited, sahara presentation systems europe bv, sahara presentation systemsinc",1,0,1
83,In what organizations does timothy leyden work?,"western digital corporation, western digital technologies inc",1,0,1
4,In what organizations does david lissy work?,"bright horizons capital corp, brighthorizonsfamilysolutionsllc",1,0,1
42,In what organizations does michael j bufano work?,"artisan bread llc, panera bread company, panera enterprises inc, panera llc",1,0,1
95,In what organizations does daniel j booth work?,"cse cambridge realty llc, cse casablanca holdings llc, cse elkton realty llc, cse lexington park realty llc, cse north carolina holdings i llc, ohi asset csb llc, ohi asset cse e llc, ohi asset cse u llc, ohi asset hud cfg llc, ohi asset hud delta llc, ohi asset hud sf ca llc, ohi asset hud sf llc, ohi asset oh llc, ohi asset pa llc, ohi tennessee inc, omega healthcare investors inc, omega trs i inc, pavillion nursing center north inc, texas lessor stonegate gp inc",1,0,1
143,In what organizations does michael j skipworth work?,"wingstop beverages ii inc, wingstop beverages inc, wingstop gcm llc, wingstop holdings inc, wingstop inc, wingstop restaurants inc",1,0,1
156,In what organizations does henk derksen work?,"optical coating laboratory, viavi solutions inc, viavi solutions licensing llc, viavi solutions llc, viavi solutions uk limited",1,0,1
57,In what organizations does alysha salinger work?,"morgan stanley bank na, morgan stanley senior funding inc",1,0,1
53,In what organizations does marie perry work?,"jamba inc, jamba juice advertising fund inc, jamba juice company",1,0,1
146,In what organizations does marisa j beeney work?,"bcred castle peak funding llc, blackstone private credit fund",1,0,1
90,In what organizations does william c whitaker work?,"ashland chemco inc, ashland global holdings inc, ashland llc",1,0,1
85,In what organizations does emil hensel work?,"allied health group llc, assent consulting, assignment america llc, cc local inc, cejka search inc, clinforce llc, credent verification and licensing services llc, cross country education llc, cross country healthcare inc, cross country publishing llc, cross country staffing inc, local staff llc, mcvt inc, mda holdings inc, medical doctor associates llc, metropolitan research associates inc, mra search inc, redent verification and licensing services llc, travel staff llc",1,0,1
147,In what organizations does b judd hartman work?,"ppd development lp, ppd inc",1,0,1
50,In what organizations does laura woodward work?,"jpmorgan chase bank na, jpmorganchasebankna",1,0,1
145,In what organizations does lana guardino work?,"nfe shannon holdings limited, shannon holdings limited, shannon lng energy limited",1,0,1
145,In what organizations does christopher stephen guinta work?,"atlantic power holdings srl, new fortress intermediate llc, nfe atlantic holdings llc, nfe bahamas holdings ltd, nfe sub llc, path ltd",1,0,1
145,In what organizations does joseph d glatt work?,"ap kent credit master fund lp, apollo a n credit fund delaware lp, apollo accord master fund iii lp, apollo centre street partnership lp, apollo credit funds icav, apollo lincoln fixed income fund lp, apollo moultrie credit fund lp, apollo tactical value spn investments lp, apollo tr enhanced levered yield llc, apollo tr opportunistic ltd, athene annuity and life assurance company, athene annuity and life company, athora lux invest scsp",1,0,1
93,In what organizations does erin d pickens work?,"austin 290 properties inc, stratus properties inc",1,0,1
92,In what organizations does michael min work?,"midcap funding v llc, midcap funding vi llc",1,0,1
92,In what organizations does cooper c collins work?,"cypress pharmaceuticals inc, gaine inc, gta gp inc, hawthorn pharmaceuticals inc, pernix acquisition corp i, pernix manufacturing llc, pernix therapeutics holdings inc, pernix therapeutics llc, respicopea inc",1,0,1
86,In what organizations does chris power work?,"id analytics inc, ida inc, lifelock inc",1,0,1
144,In what organizations does josé i carmona work?,"radius health inc, radius pharmaceuticals inc",1,0,1
3,In what organizations does christopher eng work?,"grapevine metro hotel gp llc, summit hospitality jv lp, summit hospitality subjv llc, summit hotel trs 156 llc, summit jv mr 2 llc, summit jv mr 3 llc, summit nci jv 158 llc, summit nci jv 159 llc, summit nci jv 160 llc, summit nci jv 161 llc, summit nci jv 162 llc, summit nci jv 165 llc, summit nci jv 166 llc, summit nci jv 169 llc, summit nci jv 171 llc, summit nci jv 172 llc, summit nci jv 173 llc, summit nci jv 175 llc, summit nci jv 176 llc, summit nci jv 177 llc, summit nci jv 178 llc, summit nci jv 181 llc, summit nci jv 182 183 llc, summit nci jv br 156 159 llc, summit nci jv br 160 llc, summit nci jv br 161 llc, summit nci jv br 162 llc, summit nci jv br 163 164 llc, summit nci jv br 165 llc, summit nci jv br 166 llc, summit nci jv br 167 168 llc, summit nci jv br 169 llc, summit nci jv br 171 llc, summit nci jv br 172 llc, summit nci jv br 173 llc, summit nci jv br 174 llc, summit nci jv br 175 llc, summit nci jv br 176 llc, summit nci jv br 177 llc, summit nci jv br 178 llc, summit nci jv br 179 llc, summit nci jv br 180 llc, summit nci jv br 181 llc, summit nci jv br 182 183 llc, summit nci master trs inc, summit nci nola br 184 llc, supreme bright bricktown ii llc, supreme bright bricktown iii llc, supreme bright bryan llc, supreme bright dallas ii llc, supreme bright frisco ii llc",1,0,1
137,In what organizations does christopher eng work?,"summit hotel op lp, summit hotel properties inc, summit hotel trs 035 llc, summit hotel trs 130 llc",1,0,1
23,In what organizations does tom vonreichbauer work?,"aee solar inc, sunrun inc, sunrun south llc, vivint solar developer llc, vivint solar holdings inc, vivint solar inc, vivint solar operations llc",1,0,1
35,In what organizations does eric s fishman work?,"hess capital services llc, hess international holdings limited, hess netherlands oil and gas holdings cv, hess oil and gas holdings inc, hess overseas finance investments centre limited",1,0,1
21,In what organizations does dawn m wilson work?,"ld intermediate holdings inc, ld lower holdings inc, ld topco inc, wvld acquisition corp",1,0,1
21,In what organizations does marisa beeney work?,"bgsl big sky funding llc, blackstone private credit fund, blackstone secured lending fund, emerald direct lending 1 limited partnership",1,0,1
108,In what organizations does randall h brown work?,"3949 lindell llc, carrollton place llc, cottages w lafayette in ll, cv east lansing mi llc, district on 5th tuscon az llc, east edge tuscaloosa llc, edr austin llc, edr berkeley lp, edr carbondale llc, edr charlottesville jefferson llc, edr charlottesville llc, edr charlottesville wertland llc, edr gainesville limited partnership, edr lawrence limited partnership, edr lexington i llc, edr orlando limited partnership, edr oxford llc, edr statesboro llc, edr syracuse campus west llc, edr syracuse ll, edr tallahassee limited partnership, edr tampa limited partnership, education realty operating partnership lp, province kent oh llc, retreat at state college llc, the province greenville nc lp, university village towers lp",1,0,1
134,In what organizations does darren drake work?,"sb gaming llc, stockbridge sbe holdings llc, stockbridge sbe investment company llc",1,0,1
135,In what organizations does cathleen buckley work?,"dnb bank asa new york branch, dnb capital llc",1,0,1
109,In what organizations does christopher j spencer work?,"liberated syndication inc, liberated syndication inc webmayhem inc and pair networks inc",1,0,1
131,In what organizations does marisa j beeney work?,"bcred maroon peak funding llc, blackstone private credit fund",1,0,1
130,In what organizations does mindy k west work?,"murphy oil usa inc, murphy usa inc",1,0,1
25,In what organizations does michael larsen work?,"five oaks acquisition corp, hunt cmt equity llc, hunt companies finance trust inc",1,0,1
31,In what organizations does richard laiderman work?,"visa inc, visa international service association, visa usa inc",1,0,1
33,In what organizations does shawn k poe work?,"ply gem holdings inc, ply gem industries inc",1,0,1
132,In what organizations does gary g zyla work?,"assetmark financial holdings inc, assetmark financial inc, assetmark inc, assetmark retirement services inc, global financial advisory llc, global financial private capital inc, obs financial services inc, obs holdings inc, wbi obs financial inc",1,0,1
133,In what organizations does ronald j drobny work?,"bank of america na, merrill lynch pierce fenner and smith",1,0,1
32,In what organizations does rebecca camden work?,"6922767 holding sà rl, chc den helder bv, chc global operations 2008inc, chc global operations international inc, chc helicopter holding sàrl, chc helicopter sa, chc holding nl bv, chc netherlands bv, chc norway acquisition co as, heli one canada inc, heli one europe as, heli one leasing inc, heli one norway as",1,0,1
26,In what organizations does anish shah work?,"morgan stanley bank na, morgan stanley senior funding inc",1,0,1
