document_number,f1_score,edit_distance,cosine_similarity,llm_as_a_judge,num_questions
9,0.640625,0.33635193959001525,0.6416514239944169,3.65625,32
17,0.5799755557925492,0.5005084755572292,0.5646334905169292,3.5925925925925926,27
25,0.7444444444444445,0.13602335164835164,0.7314073077650158,4.214285714285714,14
43,0.45454545454545453,0.12644628099173552,0.45454545454545453,4.181818181818182,11
45,0.9109126984126984,0.13084006751227495,0.9150290445951699,4.85,20
47,0.5654571843251088,0.2813024109014675,0.557972053051512,3.7735849056603774,53
51,0.8328042328042328,0.28198620365913046,0.8314522692916901,4.428571428571429,21
60,0.8072330447330447,0.2192668788987123,0.7824656396029762,3.909090909090909,44
65,0.816017316017316,0.18519536217390767,0.8109824042283422,4.285714285714286,28
66,0.7822420634920635,0.22997621130354395,0.7534568523339706,3.875,40
