document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension
17,"What are the roles in the agreement of the company associated with 1310 Point Street, 12th Floor\nBaltimore, MD 21231?","Grantor, Pledgor",2,0,1
102,Who are the Esq.s of PAUL HASTINGS LLP?,"Adam Finerman, Katherine Bell",2,0,1
102,What are the roles in the agreement of the company where Jeffry R. Keyes is employed?,"BORROWER, BORROWERS, Borrower",2,0,1
102,What are the roles in the agreement of the company where Kathy R. Plisko is employed?,"Agent, Arranger, Book Runner, Lender, Runner",2,0,1
102,"What are the roles in the agreement of the company associated with 1048 Industrial Court, Suite E\n \nSuwanee, GA 30024?","ADMINISTRATIVE, BORROWER, BORROWERS, Borrower",2,0,1
102,"What are the roles in the agreement of the company associated with 2450 Colorado Avenue, Suite 3000 West\nSanta Monica, CA 90404?","Administrative, Agent, Arranger, Book Runner, Lender, Runner, Sole Book, Sole Lead",2,0,1
102,Who is the Chief Financial Officer and President of DIGIRAD CORPORATION?,Jeffry R. Keyes,2,1,0
102,Who is the Authorized Signatory of the company which is the Book Runner in the agreement?,Kathy R. Plisko,2,1,0
102,Who is the Authorized Signatory of the company which is the Agent in the agreement?,Kathy R. Plisko,2,1,0
102,Who is the Authorized Signatory of the company which is the Lender in the agreement?,Kathy R. Plisko,2,1,0
102,Who is the Authorized Signatory of the company which is the Runner in the agreement?,Kathy R. Plisko,2,1,0
102,Who is the Authorized Signatory of the company which is the Arranger in the agreement?,Kathy R. Plisko,2,1,0
102,"Who is the Chief Financial Officer of the company associated with 1048 Industrial Court, Suite E Suwanee, GA 30024?",Jeffry R. Keyes,3,0,0
102,"Who is the President of the company associated with 1048 Industrial Court, Suite E Suwanee, GA 30024?",Jeffry R. Keyes,3,0,0
102,"Who is the Authorized Signatory of the company associated with 2450 Colorado Avenue, Suite 3000 WestSanta Monica, CA 90404?",Kathy R. Plisko,3,0,0
116,What are the roles in the agreement of the company where Nicholas Jordan is employed?,"Administrative Agent, Agent, Agent,, Arranger, Lender",2,0,1
116,What are the roles in the agreement of the company where Nick Jordan is employed?,"Administrative Agent, Agent, Agent,, Arranger, Lender",2,0,1
116,What are the roles in the agreement of the company where Erica Knight is employed?,"Administrative Agent, Agent, Agent,, Arranger, Lender",2,0,1
116,"What are the roles in the agreement of the company associated with 120 South LaSalle Street\nChicago, Illinois 60603?","Administrative, Administrative Agent, Agent, Agent,, Arranger, Issuing, Lender",2,0,1
116,"What are the roles in the agreement of the company associated with 70 W. Madison\n\nChicago, Illinois 60602?","Administrative, Administrative Agent, Agent, Agent,, Arranger, Issuing, Lender",2,0,1
116,Who is the Chief Financial Officer of the company which is the The Company in the agreement?,Venugopal Rathi,2,1,0
116,Who is the Managing Director of the company which is the Administrative Agent in the agreement?,Nicholas Jordan,2,1,0
116,Who is the Managing Director of the company which is the Agent in the agreement?,Nicholas Jordan,2,1,0
116,Who is the Managing Director of the company which is the Lender in the agreement?,Nicholas Jordan,2,1,0
116,"Who is the Managing Director of the company which is the Agent, in the agreement?",Nicholas Jordan,2,1,0
116,Who is the Managing Director of the company which is the Arranger in the agreement?,Nicholas Jordan,2,1,0
116,"Who is the Managing Director of the company associated with 120 South LaSalle StreetChicago, Illinois 60603?",Nicholas Jordan,3,0,0
116,"Who is the Managing Director of the company associated with 70 W. MadisonChicago, Illinois 60602?",Nicholas Jordan,3,0,0
116,Who is the CFO of the company where Orit Mizrachi is employed?,Venu Rathi,3,0,0
116,Who is the COO of the company where Venu Rathi is employed?,Orit Mizrachi,3,0,0
