document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension
61,Who are the vice presidents of the company which is both the administrative agent and the lender in the agreement?,"amanuel assefa, bridgett j manduk mowry",3,1,1
73,Who are the authorized signatorys of the company which is both the joint bookrunners and the joint lead arrangers in the agreement?,"karim rahimtoola, vipul dhadda",3,1,1
73,Who are the vice presidents of the company which is both the joint bookrunners and the joint lead arrangers in the agreement?,"benjamin souh, peter cucchiara",3,1,1
83,Who are the chief financial officers of the company which is both the cayman borrower and the us borrower in the agreement?,"tim leyden, timothy leyden",3,1,1
56,Who are the authorized signatorys of the company which is both the administrative agent and the lender in the agreement?,"d andrew maletta, judith smith",3,1,1
42,Who are the vice presidents of the company which is both the administrative agent and the lender in the agreement?,"anthony luppino, kelly weaver",3,1,1
95,Who are the vice presidents of the company which is both the administrative agent and the lender in the agreement?,"angela lau, yinghua zhang",3,1,1
147,Who are the authorized signatorys of the company which is both the l c issuer and the lender in the agreement?,"komal shah, whitney gaston",3,1,1
147,Who are the vice presidents of the company which is both the l c issuer and the lender in the agreement?,"michael strobel, philip tancorra",3,1,1
123,Who are the authorized signatorys of the company which is both the agent and the lender in the agreement?,"bill odaly, kelly heimrich",3,1,1
33,Who are the authorized signatorys of the company which is both the administrative agent and the collateral agent in the agreement?,"christopher day, jean marc vauclair",3,1,1
127,Who are the directors of the company which is both the agents and the lender in the agreement?,"annie chung, ming k chu",3,1,1
32,Who are the directors of the company which is both the lender and the lenders in the agreement?,"alan greenhow, j campbell",3,1,1
