document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension
38,What roles do mizuho bank ltd and the bank of tokyo mitsubishi ufj ltd share in the agreement that are not held by the standard bank of south africa limited?,"arranger, bookrunners, co documentation agents",1,3,1
38,What roles do mizuho bank ltd and the bank of tokyo mitsubishi ufj ltd share in the agreement that are not held by wells fargo bank national association?,"arranger, bookrunners, co documentation agents",1,3,1
38,What roles do mizuho bank ltd and the bank of tokyo mitsubishi ufj ltd share in the agreement that are not held by bnp paribas?,"arranger, bookrunners, co documentation agents",1,3,1
38,What roles do mizuho bank ltd and the bank of tokyo mitsubishi ufj ltd share in the agreement that are not held by credit agricole corporate and investment?,"arranger, bookrunners, co documentation agents",1,3,1
38,What roles do mizuho bank ltd and the bank of tokyo mitsubishi ufj ltd share in the agreement that are not held by credit suisse ag?,"arranger, bookrunners, co documentation agents",1,3,1
38,What roles do mizuho bank ltd and the bank of tokyo mitsubishi ufj ltd share in the agreement that are not held by deutsche bank ag?,"arranger, bookrunners, co documentation agents",1,3,1
38,What roles do mizuho bank ltd and the bank of tokyo mitsubishi ufj ltd share in the agreement that are not held by dnb capital llc?,"arranger, bookrunners, co documentation agents",1,3,1
38,What roles do mizuho bank ltd and the bank of tokyo mitsubishi ufj ltd share in the agreement that are not held by jpmorgan chase bank na?,"arranger, bookrunners, co documentation agents",1,3,1
38,What roles do mizuho bank ltd and the bank of tokyo mitsubishi ufj ltd share in the agreement that are not held by ubs ag?,"arranger, bookrunners, co documentation agents",1,3,1
106,What roles do deutsche bank securities inc and rbc capital markets share in the agreement that are not held by ubs securities llc?,"arranger, arrangers",1,3,1
106,What roles do barclays bank plc and goldman sachs bank usa share in the agreement that are not held by citibank na?,"arranger, arrangers, bookrunner, bookrunners",1,3,1
106,What roles do barclays bank plc and goldman sachs bank usa share in the agreement that are not held by ubs ag stamford branch?,"arranger, arrangers, bookrunner, bookrunners",1,3,1
106,What roles do barclays bank plc and goldman sachs bank usa share in the agreement that are not held by royal bank of canada?,"arranger, arrangers, bookrunner, bookrunners",1,3,1
60,What roles do bank of montreal and capital one national association share in the agreement that are not held by fifth third bank national association?,"arrangers, bookrunners",1,3,1
60,What roles do bank of montreal and capital one national association share in the agreement that are not held by goldman sachs bank usa?,"arrangers, bookrunners",1,3,1
60,What roles do bank of montreal and capital one national association share in the agreement that are not held by pnc bank national association?,"arrangers, bookrunners",1,3,1
60,What roles do bank of montreal and capital one national association share in the agreement that are not held by regions bank?,"arrangers, bookrunners",1,3,1
60,What roles do bank of montreal and capital one national association share in the agreement that are not held by td bank na?,"arrangers, bookrunners",1,3,1
60,What roles do bank of montreal and capital one national association share in the agreement that are not held by wells fargo bank national association?,"arrangers, bookrunners",1,3,1
60,What roles do bank of montreal and jpmorgan chase bank na share in the agreement that are not held by pnc bank national association?,"arrangers, bookrunners",1,3,1
60,What roles do bank of montreal and jpmorgan chase bank na share in the agreement that are not held by regions bank?,"arrangers, bookrunners",1,3,1
60,What roles do bank of montreal and jpmorgan chase bank na share in the agreement that are not held by td bank na?,"arrangers, bookrunners",1,3,1
60,What roles do bank of montreal and jpmorgan chase bank na share in the agreement that are not held by wells fargo bank national association?,"arrangers, bookrunners",1,3,1
60,What roles do bank of montreal and the bank of nova scotia share in the agreement that are not held by wells fargo bank national association?,"arrangers, bookrunners",1,3,1
60,What roles do bank of montreal and us bank national association share in the agreement that are not held by wells fargo bank national association?,"arrangers, bookrunners",1,3,1
60,What roles do capital one national association and jpmorgan chase bank na share in the agreement that are not held by pnc bank national association?,"arrangers, bookrunners",1,3,1
60,What roles do capital one national association and jpmorgan chase bank na share in the agreement that are not held by regions bank?,"arrangers, bookrunners",1,3,1
60,What roles do capital one national association and jpmorgan chase bank na share in the agreement that are not held by td bank na?,"arrangers, bookrunners",1,3,1
60,What roles do capital one national association and jpmorgan chase bank na share in the agreement that are not held by wells fargo bank national association?,"arrangers, bookrunners",1,3,1
60,What roles do capital one national association and the bank of nova scotia share in the agreement that are not held by wells fargo bank national association?,"arrangers, bookrunners",1,3,1
60,What roles do capital one national association and us bank national association share in the agreement that are not held by wells fargo bank national association?,"arrangers, bookrunners",1,3,1
60,What roles do jpmorgan chase bank na and the bank of nova scotia share in the agreement that are not held by wells fargo bank national association?,"arrangers, bookrunners",1,3,1
60,What roles do jpmorgan chase bank na and us bank national association share in the agreement that are not held by wells fargo bank national association?,"arrangers, bookrunners",1,3,1
60,What roles do the bank of nova scotia and us bank national association share in the agreement that are not held by wells fargo bank national association?,"arrangers, bookrunners",1,3,1
160,What roles do barclays bank plc and jpmorgan chase bank na share in the agreement that are not held by morgan stanley bank na?,"joint bookrunners, joint lead arrangers",1,3,1
160,What roles do barclays bank plc and jpmorgan chase bank na share in the agreement that are not held by mufg bank ltd?,"joint bookrunners, joint lead arrangers",1,3,1
160,What roles do barclays bank plc and jpmorgan chase bank na share in the agreement that are not held by truist bank?,"joint bookrunners, joint lead arrangers",1,3,1
66,What roles do bank of the west and bnp paribas securities corp share in the agreement that are not held by keybanc capital markets?,"arrangers, bookrunners",1,3,1
66,What roles do bank of the west and bofa securities inc share in the agreement that are not held by keybanc capital markets?,"arrangers, bookrunners",1,3,1
66,What roles do bank of the west and citigroup global markets inc share in the agreement that are not held by keybanc capital markets?,"arrangers, bookrunners",1,3,1
66,What roles do bnp paribas securities corp and bofa securities inc share in the agreement that are not held by keybanc capital markets?,"arrangers, bookrunners",1,3,1
66,What roles do bnp paribas securities corp and citigroup global markets inc share in the agreement that are not held by keybanc capital markets?,"arrangers, bookrunners",1,3,1
66,What roles do bofa securities inc and citigroup global markets inc share in the agreement that are not held by keybanc capital markets?,"arrangers, bookrunners",1,3,1
66,What roles do mufg bank ltd and us bank national association share in the agreement that are not held by wells fargo bank national association?,"agents, arrangers, bookrunners",1,3,1
66,What roles do mufg bank ltd and us bank national association share in the agreement that are not held by dnb capital llc?,"agents, arrangers, bookrunners",1,3,1
166,What roles do australia and new zealand banking group limited and icici bank limited share in the agreement that are not held by icici bank uk plc?,"bookrunners, lead arrangers",1,3,1
166,What roles do australia and new zealand banking group limited and icici bank limited share in the agreement that are not held by ing bank nv?,"bookrunners, lead arrangers",1,3,1
166,What roles do australia and new zealand banking group limited and bank of baroda share in the agreement that are not held by icici bank uk plc?,"bookrunners, lead arrangers",1,3,1
166,What roles do australia and new zealand banking group limited and bank of baroda share in the agreement that are not held by ing bank nv?,"bookrunners, lead arrangers",1,3,1
166,What roles do australia and new zealand banking group limited and axis bank limited share in the agreement that are not held by icici bank uk plc?,"bookrunners, lead arrangers",1,3,1
166,What roles do australia and new zealand banking group limited and axis bank limited share in the agreement that are not held by ing bank nv?,"bookrunners, lead arrangers",1,3,1
166,What roles do icici bank limited and bank of baroda share in the agreement that are not held by icici bank uk plc?,"bookrunners, lead arrangers",1,3,1
166,What roles do icici bank limited and bank of baroda share in the agreement that are not held by ing bank nv?,"bookrunners, lead arrangers",1,3,1
166,What roles do icici bank limited and axis bank limited share in the agreement that are not held by icici bank uk plc?,"bookrunners, lead arrangers",1,3,1
166,What roles do icici bank limited and axis bank limited share in the agreement that are not held by ing bank nv?,"bookrunners, lead arrangers",1,3,1
166,What roles do bank of baroda and axis bank limited share in the agreement that are not held by icici bank uk plc?,"bookrunners, lead arrangers",1,3,1
166,What roles do bank of baroda and axis bank limited share in the agreement that are not held by ing bank nv?,"bookrunners, lead arrangers",1,3,1
9,What roles do bank of america na and citibank na share in the agreement that are not held by goldman sachs bank usa?,"agent, agents",1,3,1
9,What roles do bank of america na and citibank na share in the agreement that are not held by royal bank of canada?,"agent, agents",1,3,1
9,What roles do bank of america na and citibank na share in the agreement that are not held by the royal bank of scotland plc?,"agent, agents",1,3,1
9,What roles do bank of america na and citibank na share in the agreement that are not held by credit suisse ag cayman islands branch?,"agent, agents",1,3,1
59,What roles do bank of the west and bmo harris bank na share in the agreement that are not held by first national bank of omaha?,"agents, arrangers",1,3,1
59,What roles do bank of the west and bmo harris bank na share in the agreement that are not held by générale?,"agents, arrangers",1,3,1
59,What roles do bank of the west and bmo harris bank na share in the agreement that are not held by jpmorgan chase bank na?,"agents, arrangers",1,3,1
59,What roles do bank of the west and bmo harris bank na share in the agreement that are not held by merrill lynch pierce fenner and smith incorporated?,"agents, lender",1,3,1
59,What roles do bank of the west and bmo harris bank na share in the agreement that are not held by pnc bank national association?,"agents, arrangers",1,3,1
59,What roles do bank of the west and bmo harris bank na share in the agreement that are not held by the bank of nova scotia?,"agents, arrangers",1,3,1
59,What roles do bank of the west and fifth third bank share in the agreement that are not held by first national bank of omaha?,"agents, arrangers",1,3,1
59,What roles do bank of the west and fifth third bank share in the agreement that are not held by générale?,"agents, arrangers",1,3,1
59,What roles do bank of the west and fifth third bank share in the agreement that are not held by jpmorgan chase bank na?,"agents, arrangers",1,3,1
