document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension
17,"what are the roles in the agreement of the company associated with 1310 point street, 12th floor nbaltimore, md 21231","grantor, pledgor",2,0,1
102,who are the esq.s of paul hastings llp,"adam finerman, katherine bell",2,0,1
102,what are the roles in the agreement of the company where jeffry r. keyes is employed,borrower,2,0,1
102,what are the roles in the agreement of the company where kathy r. plisko is employed,"agent, lender, runner, arranger",2,0,1
102,"what are the roles in the agreement of the company associated with 1048 industrial court, suite e n nsuwanee, ga 30024","borrower, administrative",2,0,1
102,"what are the roles in the agreement of the company associated with 2450 colorado avenue, suite 3000 west nsanta monica, ca 90404","book, lead, agent, lender, runner, arranger, administrative",2,0,1
102,who is the chief financial officer and president of digirad corporation,jeffry r. keyes,2,1,0
102,who is the authorized signatory of the company which is the book runner in the agreement,kathy r. plisko,2,1,0
102,who is the authorized signatory of the company which is the agent in the agreement,kathy r. plisko,2,1,0
102,who is the authorized signatory of the company which is the lender in the agreement,kathy r. plisko,2,1,0
102,who is the authorized signatory of the company which is the runner in the agreement,kathy r. plisko,2,1,0
102,who is the authorized signatory of the company which is the arranger in the agreement,kathy r. plisko,2,1,0
102,"who is the chief financial officer of the company associated with 1048 industrial court, suite e suwanee, ga 30024",jeffry r. keyes,3,0,0
102,"who is the president of the company associated with 1048 industrial court, suite e suwanee, ga 30024",jeffry r. keyes,3,0,0
102,"who is the authorized signatory of the company associated with 2450 colorado avenue, suite 3000 westsanta monica, ca 90404",kathy r. plisko,3,0,0
116,what are the roles in the agreement of the company where nicholas jordan is employed,"agent, lender, arranger",2,0,1
116,what are the roles in the agreement of the company where nick jordan is employed,"agent, lender, arranger",2,0,1
116,what are the roles in the agreement of the company where erica knight is employed,"agent, lender, arranger",2,0,1
116,"what are the roles in the agreement of the company associated with 120 south lasalle street nchicago, illinois 60603","agent, lender, issuing, arranger, administrative",2,0,1
116,"what are the roles in the agreement of the company associated with 70 w. madison n nchicago, illinois 60602","agent, lender, issuing, arranger, administrative",2,0,1
116,who is the chief financial officer of the company which is the the company in the agreement,venugopal rathi,2,1,0
116,who is the managing director of the company which is the administrative agent in the agreement,nicholas jordan,2,1,0
116,who is the managing director of the company which is the agent in the agreement,nicholas jordan,2,1,0
116,who is the managing director of the company which is the lender in the agreement,nicholas jordan,2,1,0
116,"who is the managing director of the company which is the agent, in the agreement",nicholas jordan,2,1,0
116,who is the managing director of the company which is the arranger in the agreement,nicholas jordan,2,1,0
116,"who is the managing director of the company associated with 120 south lasalle streetchicago, illinois 60603",nicholas jordan,3,0,0
116,"who is the managing director of the company associated with 70 w. madisonchicago, illinois 60602",nicholas jordan,3,0,0
116,who is the cfo of the company where orit mizrachi is employed,venu rathi,3,0,0
116,who is the coo of the company where venu rathi is employed,orit mizrachi,3,0,0
116,who is the managing director of the company where nick jordan is employed,nicholas jordan,3,0,0
116,who is the managing director of the company where erica knight is employed,nicholas jordan,3,0,0
117,what company is the bookrunner but not the arranger in the agreement,"inc., bofa securities",2,1,0
117,"who are the senior vice presidents of hsbc bank usa, national association","chris burns, michael snook, dawn mace moore",2,0,1
117,what are the roles in the agreement of the company where lynn braun is employed,"agent, lender, arranger, bookrunner",2,0,1
117,"who is the chief financial officer and executive vice president of columbia sportswear company,",jim a. swanson,2,1,0
117,who is the executive director of the company which is the administrative agent in the agreement,lynn braun,2,1,0
103,who are the directors of claire s fashion property corp.,"stuart brown, scott huckins, stephen sernett",2,0,1
16,what are the roles in the agreement of the company where christopher a. arnold is employed,"lender, term agent",2,0,1
