document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension
102,What position does adam finerman hold?,esq,1,0,0
102,What position does katherine bell hold?,esq,1,0,0
102,What position does kathy r plisko hold?,authorized signatory,1,0,0
116,What position does nicholas jordan hold?,managing director,1,0,0
116,What position does orit mizrachi hold?,coo,1,0,0
116,What position does venu rathi hold?,cfo,1,0,0
116,What position does venugopal rathi hold?,chief financial officer,1,0,0
117,What position does chris burns hold?,senior vice president,1,0,0
117,What position does dawn mace moore hold?,senior vice president,1,0,0
117,What position does kirsten jakobsen hold?,vice president,1,0,0
117,What position does lynn braun hold?,executive director,1,0,0
117,What position does michael snook hold?,senior vice president,1,0,0
103,What position does gavin baiera hold?,authorized signatory,1,0,0
103,What position does matthew trybula hold?,associate counsel,1,0,0
103,What position does paul a barker hold?,manager,1,0,0
103,What position does stephen sernett hold?,director,1,0,0
103,What position does stuart brown hold?,director,1,0,0
103,What position does scott huckins hold?,director,1,0,0
14,What position does james harris hold?,chief financial officer,1,0,0
14,What position does todd dittmann hold?,authorized person,1,0,0
129,What position does elizabeth a jordan hold?,authorized officer,1,0,0
115,What position does adam rose hold?,senior vice president,1,0,0
101,What position does deborah t purvin hold?,senior vice president,1,0,0
101,What position does spencer sockwell hold?,corporate healthcare banking manager,1,0,0
101,What position does stanton m nelson hold?,ceo,1,0,0
100,What position does alexis coyle hold?,managing director,1,0,0
100,What position does christopher m ames hold?,svp global relationship manager,1,0,0
100,What position does darran wee hold?,senior vice president,1,0,0
100,What position does lee merkle raymond hold?,managing director,1,0,0
100,What position does mark strzynski hold?,vice president,1,0,0
100,What position does marshall trenckmann hold?,executive director,1,0,0
100,What position does min park hold?,vice president,1,0,0
100,What position does sony ben moshe hold?,esq,1,0,0
100,What position does teuta ghilaga hold?,director,1,0,0
100,What position does thomas avery hold?,relationship manager,1,0,0
100,What position does tyler j mei hold?,senior vice president,1,0,0
114,What position does maurice amsellem hold?,authorized signatory,1,0,0
114,What position does peter feret hold?,chief financial officer,1,0,0
128,What position does derek jensen hold?,vice president,1,0,0
128,What position does frank pelzer hold?,chief financial officer,1,0,0
128,What position does gill skala hold?,director,1,0,0
128,What position does mario de luca hold?,director,1,0,0
128,What position does nicholas heslip hold?,authorized signatory,1,0,0
128,What position does ryan zimmerman hold?,vice president,1,0,0
128,What position does timothy g holsapple hold?,senior vice president,1,0,0
29,What position does efrain rivera hold?,chief financial officer,1,0,0
15,What position does jared randall hold?,executive director,1,0,0
15,What position does racquel ac small hold?,executive director,1,0,0
15,What position does shawn matthews hold?,ceo,1,0,0
39,What position does david b thayer hold?,vice president,1,0,0
39,What position does james foley hold?,senior vice president,1,0,0
11,What position does carolyn kee hold?,vice president,1,0,0
11,What position does craig malloy hold?,director,1,0,0
11,What position does mukesh singh hold?,director,1,0,0
11,What position does robert ehudin hold?,authorized signatory,1,0,0
11,What position does virginia cosenza hold?,vice president,1,0,0
110,What position does alan dawson hold?,director,1,0,0
110,What position does alia qaddumi hold?,director,1,0,0
110,What position does annie dorval hold?,authorized signatory,1,0,0
110,What position does brendan heneghan hold?,director,1,0,0
110,What position does dave katz hold?,executive director,1,0,0
110,What position does david l berger hold?,director,1,0,0
110,What position does donna demagistris hold?,authorized signatory,1,0,0
110,What position does houssem daly hold?,associate director,1,0,0
110,What position does jason s york hold?,authorized signatory,1,0,0
110,What position does john prigge hold?,senior vice president,1,0,0
110,What position does josh rosenthal hold?,authorized signatory,1,0,0
110,What position does kenneth chin hold?,director,1,0,0
110,What position does michael zeller hold?,vice president,1,0,0
110,What position does nathan starr hold?,vice president,1,0,0
110,What position does peter gilgen hold?,vice president and treasurer,1,0,0
110,What position does stephen hoffman hold?,managing director,1,0,0
110,What position does stephen monto hold?,svp,1,0,0
110,What position does sydney g dennis hold?,director,1,0,0
110,What position does traci bankston hold?,vice president,1,0,0
110,What position does yann pirio hold?,managing director,1,0,0
104,What position does andre s valentine hold?,chief financial officer,1,0,0
104,What position does david r wiedwald hold?,treasurer,1,0,0
104,What position does diane emanuel hold?,managing director,1,0,0
104,What position does jeffrey p fisher hold?,vice president,1,0,0
104,What position does john di legge hold?,vice president,1,0,0
104,What position does kyle r holtz hold?,director,1,0,0
104,What position does lillian kim hold?,director,1,0,0
104,What position does mark irey hold?,vice president,1,0,0
104,What position does maurici lladó hold?,executive director,1,0,0
104,What position does michael vondriska hold?,vice president,1,0,0
104,What position does robert kling hold?,vice president,1,0,0
104,What position does ryan durkin hold?,authorized signatory,1,0,0
104,What position does sherlyn nelson hold?,vice president,1,0,0
104,What position does steven aloupis hold?,managing director,1,0,0
104,What position does ted koerner hold?,managing director,1,0,0
104,What position does william w carroll hold?,senior vice president,1,0,0
138,What position does christopher harahan hold?,vice president,1,0,0
138,What position does frederick h denecke hold?,senior vice president,1,0,0
138,What position does nicolas zitelli hold?,senior vice president,1,0,0
139,What position does arthur chen hold?,general manager,1,0,0
139,What position does bertram h tang hold?,authorized signatory,1,0,0
139,What position does bruce s borden hold?,executive director,1,0,0
139,What position does christopher keenan hold?,assistant vice president,1,0,0
139,What position does cynthia w burton hold?,director,1,0,0
139,What position does david clark hold?,managing director,1,0,0
139,What position does david w kee hold?,managing director,1,0,0
139,What position does eric ridgway hold?,vice president,1,0,0
139,What position does glen mastey hold?,managing director tmt,1,0,0
139,What position does kestrina budina hold?,director,1,0,0
139,What position does lennie blakeslee hold?,vice president,1,0,0
139,What position does linda tam hold?,director,1,0,0
139,What position does michael vondriska hold?,vice president,1,0,0
139,What position does ola anderssen hold?,director,1,0,0
139,What position does peter c rogers hold?,director,1,0,0
139,What position does ronnie glenn hold?,vice president,1,0,0
139,What position does savo bozic hold?,authorized signatory,1,0,0
139,What position does sheldon pinto hold?,authorized signatory,1,0,0
139,What position does shivani agarwal hold?,senior vice president,1,0,0
139,What position does tanya crossley hold?,managing director,1,0,0
105,What position does gary s loffredo hold?,president digital cinema general counsel and secretary,1,0,0
105,What position does xu peixin hold?,director,1,0,0
111,What position does bill seabrook hold?,director,1,0,0
111,What position does clive paul thomas hold?,director,1,0,0
111,What position does doug kennedy hold?,director,1,0,0
111,What position does duncan scott hold?,director,1,0,0
111,What position does eoin naughton hold?,director,1,0,0
111,What position does guy bowker hold?,chief financial officer,1,0,0
111,What position does hector j varona hold?,executive director,1,0,0
111,What position does kevin chan hold?,director,1,0,0
111,What position does louise twiss west hold?,head of financial institutions group,1,0,0
111,What position does neville grant hold?,head of corporate banking,1,0,0
111,What position does william r goley hold?,managing director,1,0,0
111,What position does jennifer miu hold?,chief financial officer,1,0,0
10,What position does alex figueroa hold?,authorized signatory,1,0,0
10,What position does kenise henry larmond hold?,vice president,1,0,0
10,What position does michael king hold?,vice president,1,0,0
10,What position does rodney beeks hold?,associate,1,0,0
