document_number,f1_score,edit_distance,cosine_similarity,llm_as_a_judge,num_questions
1,0.8741258741258741,0.3018059381695746,0.8735046066521014,4.181818181818182,11
2,0.7692577030812325,0.22745066713653242,0.7621580584229118,4.176470588235294,34
3,0.8708133971291867,0.17152046783625732,0.8657987106487891,4.368421052631579,19
4,0.8854617604617605,0.12058080808080808,0.8744777301012875,4.409090909090909,22
5,0.6763003663003663,0.3822990468930657,0.6309906264355151,3.6666666666666665,15
6,0.7790343627664202,0.32192154596815614,0.7296024339748434,4.2727272727272725,11
7,0.8181818181818182,0.23372839281930194,0.8137968358863322,4.454545454545454,11
8,0.7838827838827839,0.29420260735615716,0.7527111394024524,4.333333333333333,9
9,0.7051020408163264,0.3251155971587299,0.6767757231832274,3.942857142857143,35
10,0.8893267651888341,0.23339555695595168,0.878276555944615,4.551724137931035,29
11,0.7152252685586019,0.33856182165275145,0.6897837703005673,3.962962962962963,27
12,0.9001770838980142,0.2716395166101115,0.8846812729419323,4.534883720930233,43
13,0.8888888888888888,0.21031746031746032,0.8888888888888891,4.333333333333333,9
14,0.7118055555555556,0.40045385952076096,0.6608367760845003,3.96875,32
15,0.874185463659148,0.21121602074318088,0.8961587565208627,4.681818181818182,22
16,0.882051282051282,0.16767232767232768,0.8939523393164177,4.3076923076923075,13
17,0.5946360153256705,0.4539122361393225,0.5990794324444133,3.3448275862068964,29
18,0.8634725274725276,0.1573173887536064,0.8352128264093828,4.28,25
19,0.8753523352914834,0.22046775064016444,0.8834889104334727,4.551724137931035,29
20,0.7187301587301588,0.4754374043549026,0.6753901285560417,3.6,10
21,0.8977777777777778,0.16655179858504668,0.8898542048440303,4.4,20
22,0.8122639933166249,0.260974574974575,0.7884173899103627,4.36,25
23,0.7919191919191918,0.2383305657039592,0.7866315178333302,4.136363636363637,44
24,0.717967032967033,0.23899343920905905,0.6793976992682856,3.9555555555555557,45
25,0.7901234567901234,0.1282318376068376,0.7848533072108219,4.388888888888889,18
26,0.5825088985088985,0.38693402224091267,0.5500256145310256,3.2133333333333334,75
27,0.7070906105388864,0.3794531590413943,0.7169931275112856,3.933333333333333,15
28,0.8467008600135535,0.2614882068665249,0.8430613786651393,4.378378378378378,37
29,0.8490890269151139,0.11996095161192943,0.8457386314965208,4.48695652173913,230
30,0.21568627450980393,0.4231075146107826,0.21133621386791515,3.111111111111111,27
31,0.7589466089466089,0.34809571601332906,0.7285764509100061,3.816326530612245,49
32,0.5270384254920337,0.3419654103973358,0.4963111006124598,3.6288659793814433,97
33,0.8106951871657754,0.3568671511255243,0.7823548432973614,4.0,11
34,0.5968091168091169,0.46844840049045217,0.5597094590484902,3.5,18
35,0.6124343625288805,0.3789546373673211,0.5943141639755434,3.5760869565217392,92
36,0.75,0.2724116161616162,0.7500000000000001,4.0,12
37,0.16999656348304212,0.7179995417988587,0.16786524232676608,1.6243093922651934,181
38,0.675533698327816,0.2846793286656962,0.6508618227044206,3.676470588235294,68
39,0.754192298929141,0.2807100147617389,0.7435821309335787,4.107142857142857,28
40,0.9274436090225564,0.16918703901462523,0.9127799054686074,4.538461538461538,26
41,0.863260343663157,0.26720595844265593,0.8344199972103563,4.282608695652174,46
42,0.7910569105691057,0.2611325311458566,0.774018361537552,3.951219512195122,41
43,0.18181818181818182,0.08181818181818182,0.18181818181818182,4.181818181818182,11
44,0.861904761904762,0.14560946317613407,0.8415887701910426,4.366666666666666,30
45,0.9035409035409036,0.1549381868131868,0.904111343744599,4.75,20
46,0.7061381742196683,0.309521501622857,0.6770033790203392,4.419354838709677,31
47,0.502303346371143,0.2330366751220262,0.4930833016645841,4.033898305084746,59
48,0.6202686202686203,0.3643981291040115,0.6158008975018234,3.3076923076923075,13
49,0.49193382134558605,0.2626261185325272,0.47010471389809527,3.972972972972973,37
50,0.6792909471480899,0.24604846611497422,0.6504927672324518,4.107142857142857,28
51,0.8213131313131313,0.3154318124028375,0.8290550490981065,4.454545454545454,22
52,0.721321361565264,0.34862053840497126,0.6786702951382926,4.024390243902439,41
53,0.8492063492063492,0.29711099086099085,0.8169995858014313,4.4,15
54,0.6065301120448179,0.4692232066477567,0.5916337439043104,3.6875,16
55,0.8953136810279667,0.13367396166653375,0.8994574040902412,4.619047619047619,21
56,0.7178416821273964,0.30451719248711734,0.7050011094672819,3.892857142857143,28
57,0.62744708994709,0.4107232029045755,0.6185823294005909,3.3333333333333335,60
58,0.47689075630252103,0.2816290275406985,0.4869668352836277,3.8823529411764706,17
59,0.4787698412698413,0.640929527881417,0.46994729288031767,2.5,12
60,0.8008584386135407,0.22350157395886952,0.7743410186197145,3.9591836734693877,49
61,0.7447712418300654,0.2956264383605715,0.709712316864112,3.3529411764705883,34
62,0.6584821428571428,0.41922867709471073,0.6945054142184723,3.875,16
63,0.6259259259259259,0.4797498916939376,0.6121361435512644,3.4444444444444446,18
64,0.6363636363636364,0.42616821083959366,0.6239852397950665,3.8636363636363638,22
65,0.8373464373464373,0.15727356024469777,0.8294798599351565,4.351351351351352,37
66,0.7397563676633444,0.2627769760004771,0.7191960811956979,3.6511627906976742,43
67,0.7775042417899561,0.2985750654733762,0.7816852950078516,3.9642857142857144,28
68,0.5579785294071008,0.35139496928532593,0.5375258819807057,4.1020408163265305,49
69,0.6964925088406869,0.40371841400615927,0.68542510330243,3.769230769230769,26
70,0.26787154668279894,0.5848274423489133,0.2610634611771515,2.0517241379310347,58
71,0.8698412698412699,0.1734690965137867,0.8577601480881776,4.266666666666667,15
72,0.589442155067155,0.4300058730207918,0.5680787825823211,3.4166666666666665,24
73,0.731364998637726,0.2530254528517478,0.689075343575028,4.218181818181818,55
74,0.8719726219726219,0.1953657965795635,0.8626765102735822,4.405405405405405,37
75,0.8284632034632033,0.27873051832509227,0.8293733866225819,4.2727272727272725,22
76,0.8181818181818182,0.21631333093783686,0.8181818181818183,4.0,11
77,0.696947496947497,0.2671845118465894,0.6484139655406659,4.029411764705882,34
78,0.8982551353874884,0.24209140515099817,0.8823849620229495,4.5,16
79,0.6968486582110044,0.29885770295983466,0.675930085924086,3.869565217391304,69
80,0.7402721088435373,0.28529207940972645,0.72123895537747,3.857142857142857,35
81,0.8101851851851852,0.2523297491039427,0.7928492243325407,4.111111111111111,9
82,0.7312806758458932,0.2692670888529692,0.6912514875670307,3.760869565217391,46
83,0.7164330160197928,0.2826906016955869,0.7113009054769965,3.9008264462809916,121
84,0.7106664888177493,0.2742858605564799,0.6889748033956359,3.857142857142857,84
85,0.4042630331484821,0.42732956760118046,0.35944669023944426,3.65,60
86,0.8030075187969924,0.16067251461988305,0.7808998433489619,4.2631578947368425,19
87,0.8549933862433862,0.18783962043765964,0.8432990445851573,4.416666666666667,24
88,0.87328173374613,0.26904637851095947,0.8484124352909038,4.55,20
89,0.765353040983293,0.3778732539602105,0.7311992362156641,4.095238095238095,21
90,0.6818310657596373,0.28678328705128325,0.6560826168619628,3.5892857142857144,56
91,0.8637820512820513,0.12632618747372845,0.8568324157538314,4.666666666666667,18
92,0.5631035631035631,0.30612959919601523,0.527006948708156,4.548387096774194,31
93,0.676890756302521,0.3342392424690561,0.6536840148662059,4.5,20
94,0.8299319727891156,0.20739180154820547,0.8211052045216175,4.357142857142857,28
95,0.3556556401824944,0.6455490831974838,0.3537754523840568,2.4130434782608696,46
96,0.7303312629399585,0.14549895417228118,0.7281504824068423,4.391304347826087,46
97,0.9159663865546218,0.18694948315441673,0.916455215972804,4.705882352941177,17
98,0.6726305067481538,0.4342872277311637,0.6308472457735488,3.7333333333333334,15
99,0.7873322320381144,0.22123630256753,0.7717116191095051,4.2,75
100,0.9236300770308122,0.12793407402782403,0.9090257379483715,4.791666666666667,48
101,0.9925925925925926,0.04617543859649123,1.0000000000000002,5.0,15
102,0.7366590919489393,0.1479729467876875,0.7327021362060221,4.482758620689655,29
103,0.7572445515110435,0.23803386949873442,0.7702867697558493,4.17948717948718,39
104,0.857607515315426,0.19516717927294516,0.8411585641726375,4.344827586206897,58
105,0.804047418630752,0.4682960890084019,0.694219281667396,4.75,36
106,0.6338531054055351,0.4672331798585912,0.6037093955014734,3.6,60
107,0.8858240047125967,0.14652759821788616,0.8796637214570949,4.563451776649746,197
108,0.9029805996472664,0.12390959222908869,0.896855262454128,4.533333333333333,45
109,0.715516062884484,0.33425205327407376,0.7022393973970621,4.105263157894737,19
110,0.7750744625744627,0.2362189812458417,0.7604730219457863,4.020833333333333,48
111,0.786713578818842,0.17686784244601475,0.7830164770929073,4.157894736842105,38
112,0.9804195804195804,0.15602617079889808,0.9833086571985453,4.590909090909091,22
113,0.5791497975708503,0.2805375772725455,0.5753656681558965,4.0,19
114,0.7418402777777777,0.19796653232608014,0.7213442069874938,4.5625,16
115,0.4117647058823529,0.14266837169650468,0.411764705882353,4.117647058823529,17
